364
1.291939,103.780326,-39.097573
1.29203,103.780252,-56.291379
1.292099,103.780149,-77.08467
1.292136,103.779988,-78.723328
1.292163,103.779851,-64.858664
1.292226,103.779717,-51.58804
1.292336,103.779579,-52.391072
1.292396,103.7795,-53.505033
1.292456,103.77942,-51.026907
1.292524,103.779335,-49.811682
1.292592,103.779255,-49.074367
1.292661,103.779174,-50.804932
1.292729,103.779091,-56.22049
1.292795,103.778994,-70.792405
1.292832,103.778886,-73.888799
1.292865,103.778773,-79.785456
1.292885,103.778662,-81.814912
1.292902,103.778545,-82.855405
1.292916,103.778432,-87.696576
1.292921,103.778311,-82.000275
1.292937,103.778195,-79.35145
1.292958,103.778084,-75.918006
1.292986,103.777973,-60.037841
1.29304,103.777879,-61.256174
1.29309,103.777787,-59.87642
1.293145,103.777692,-54.48432
1.293204,103.77761,-52.314584
1.293265,103.77753,-42.668191
1.293341,103.77746,-46.15809
1.293408,103.777391,-52.278254
1.293506,103.777264,-55.508552
1.293586,103.777148,-56.596746
1.293652,103.777048,-56.248473
1.293715,103.776953,-72.358483
1.293743,103.776863,-86.38471
1.29375,103.776758,-89.423445
1.293751,103.776634,82.279063
1.293739,103.77654,84.898567
1.293727,103.776411,82.341555
1.293712,103.776299,-89.091273
1.293714,103.776187,-82.483712
1.293726,103.776092,-84.408176
1.293736,103.775992,82.892342
1.293724,103.77589,86.965755
1.293719,103.775799,89.149561
1.293717,103.775686,89.720231
1.293716,103.77558,-87.578609
1.293721,103.77547,85.217966
1.293711,103.77535,61.274513
1.293658,103.775252,19.12744
1.293541,103.775212,19.058328
1.29344,103.775177,19.214329
1.293287,103.775123,16.690224
1.293198,103.775097,2.765235
1.293005,103.775087,29.308261
1.292917,103.775038,40.949973
1.292818,103.774952,38.689953
1.292698,103.774856,37.713529
1.292568,103.774756,36.598653
1.292452,103.77467,43.11362
1.292376,103.774598,49.027745
1.292308,103.77452,59.810217
1.292261,103.774439,88.70856
1.292258,103.774312,-73.770325
1.29229,103.774205,-65.821781
1.292337,103.774099,-72.079199
1.292377,103.773976,-73.807304
1.292407,103.773872,-40.469556
1.292489,103.773802,-37.071291
1.292563,103.773746,-41.327404
1.292648,103.773671,-41.53193
1.292772,103.773561,-39.256835
1.292871,103.773481,-49.834811
1.292973,103.77336,-53.313085
1.293053,103.773252,-58.285171
1.293114,103.773153,-64.073645
1.293172,103.773035,-70.108984
1.293223,103.772894,-70.898257
1.293254,103.772804,-71.686467
1.293284,103.772713,-77.450935
1.293321,103.772546,-77.913519
1.29334,103.772457,-81.364674
1.293362,103.772315,-54.107314
1.293415,103.772242,-17.617961
1.293532,103.772205,2.168712
1.293636,103.772209,16.267364
1.293744,103.77224,19.790325
1.293829,103.77227,42.250645
1.293914,103.772348,40.120605
1.293992,103.772413,56.237207
1.294049,103.772499,52.469844
1.294108,103.772575,48.731692
1.294167,103.772643,47.45502
1.294246,103.772729,40.517118
1.294347,103.772816,31.256711
1.294462,103.772885,26.827479
1.294593,103.772952,23.750288
1.294743,103.773017,33.192
1.294872,103.773102,62.540823
1.29493,103.773214,86.908461
1.294936,103.773324,-79.508142
1.294913,103.773448,-47.259857
1.294824,103.773545,-39.256362
1.294702,103.773644,-31.533563
1.294613,103.773699,-52.451198
1.294548,103.773783,-56.507576
1.29448,103.773886,-1.425206
1.29438,103.773889,33.64076
1.294289,103.773828,73.074423
1.294261,103.773735,-55.71642
1.294342,103.773617,-40.177752
1.294432,103.77354,-51.600456
1.294546,103.773396,86.098653
1.294539,103.773288,77.965023
1.29452,103.773198,-74.6177
1.294548,103.773094,-73.935928
1.294574,103.773006,76.551631
1.294549,103.772903,28.924328
1.294433,103.772838,29.129689
1.294339,103.772786,34.321324
1.294263,103.772734,47.992801
1.294195,103.772659,45.493087
1.294106,103.772568,47.272887
1.294026,103.772481,44.561752
1.293951,103.772407,34.040074
1.293854,103.772342,29.609532
1.293751,103.772283,23.2642
1.293644,103.772237,12.492035
1.293554,103.772217,28.438103
1.293468,103.772171,68.090617
1.293424,103.77206,83.439282
1.293413,103.771966,-88.984157
1.293415,103.771858,-82.095953
1.293437,103.771695,-77.722694
1.293457,103.771604,-73.859118
1.293485,103.771506,-69.926617
1.293519,103.771413,-66.426703
1.293563,103.771313,-61.239105
1.293613,103.771223,-54.238426
1.29368,103.77113,-52.734522
1.293756,103.77103,-39.878042
1.29384,103.770959,-35.941221
1.293926,103.770897,-32.107591
1.294023,103.770836,-33.869877
1.29413,103.770765,-28.31947
1.294337,103.770653,-21.072443
1.294447,103.77061,-11.126716
1.294665,103.770568,-1.474422
1.294772,103.770565,1.24124
1.294874,103.770567,4.233982
1.295039,103.770579,10.504157
1.295156,103.770601,11.979266
1.295276,103.770626,45.286562
1.295339,103.77069,23.472514
1.295455,103.77074,22.260249
1.29557,103.770787,16.65328
1.295723,103.770833,14.229596
1.295892,103.770876,4.102793
1.29605,103.770887,14.701948
1.296196,103.770925,40.986836
1.296293,103.77101,72.647612
1.296328,103.771124,-87.437482
1.296322,103.771271,-85.647716
1.296309,103.771435,-86.586565
1.296304,103.771528,-88.766557
1.296301,103.771629,88.491602
1.296304,103.771731,82.529543
1.296319,103.771841,71.796529
1.296355,103.771953,64.055781
1.296397,103.772038,63.853362
1.296444,103.772134,54.405354
1.29651,103.772226,43.102285
1.296595,103.772306,43.167358
1.296682,103.772387,40.588421
1.29676,103.772454,38.78115
1.296831,103.772511,37.654321
1.296962,103.772612,29.436502
1.297074,103.772675,32.810891
1.29715,103.772724,53.167561
1.297207,103.772801,42.781039
1.29728,103.772869,43.5498
1.297378,103.772962,40.080504
1.297483,103.77305,25.754902
1.297641,103.773126,32.463318
1.297808,103.773232,45.425586
1.297881,103.773307,57.943289
1.297935,103.773393,52.652508
1.29805,103.773543,50.512879
1.298108,103.773614,48.051482
1.29817,103.773683,46.541886
1.298277,103.773796,36.485849
1.298377,103.77387,29.659775
1.29849,103.773934,27.219921
1.298612,103.773997,35.628922
1.29872,103.774075,34.742354
1.298845,103.774161,32.27052
1.29898,103.774246,29.546682
1.299097,103.774312,27.526568
1.299211,103.774372,25.142626
1.299324,103.774425,15.854205
1.299456,103.774462,13.409221
1.299591,103.774495,12.797888
1.299701,103.77452,6.579807
1.299794,103.77453,0.989994
1.299888,103.774532,-8.540893
1.300013,103.774513,-21.283001
1.30014,103.774464,-28.005221
1.300276,103.774391,-31.700768
1.300405,103.774312,-49.427715
1.300498,103.774203,-57.378338
1.300582,103.774072,-57.041456
1.300664,103.773946,-53.847065
1.300754,103.773823,-59.752958
1.300837,103.773679,-58.811229
1.300922,103.773539,-64.412474
1.300972,103.773435,-74.72194
1.301,103.773332,-71.872055
1.301028,103.773246,-25.678425
1.301112,103.773206,42.302411
1.30117,103.773258,-80.487985
1.301147,103.773396,-78.904119
1.301129,103.773487,-76.807239
1.301105,103.773587,-80.460188
1.301081,103.773732,-49.396016
1.300993,103.773834,-54.633037
1.300914,103.773946,-60.476739
